id,value
id_0,5.246913431169401
id_1,17.0555723543633
id_2,24.077395916386806
id_3,7.8153547597531015
id_4,26.901140898477692
id_5,21.5922537036689
id_6,23.666798113329705
id_7,30.479149157796193
id_8,17.043258323421004
id_9,57.627143006621985
id_10,13.0184322544546
id_11,10.226397616069299
id_12,61.6484220116786
id_13,52.261454760012185
id_14,22.064380300061103
id_15,11.573366140808997
id_16,31.624745677528697
id_17,67.90895713335038
id_18,-0.07794337163359999
id_19,16.937594660341897
id_20,42.0300543447353
id_21,71.09571822366871
id_22,9.1838752850114
id_23,18.508560200077405
id_24,14.292185864164502
id_25,38.213447270215504
id_26,14.5826363134841
id_27,72.9623579022744
id_28,7.197837378217097
id_29,55.35822859028699
id_30,23.30256476074789
id_31,8.832853928481201
id_32,3.0234780677160016
id_33,20.131416977398903
id_34,29.57862007174019
id_35,36.99644495841629
id_36,43.0070277023868
id_37,30.5618384585452
id_38,42.76118742788189
id_39,35.60866902555149
id_40,7.436526898919304
id_41,40.307633827127084
id_42,31.438734821101296
id_43,50.0515598198146
id_44,16.1092930011224
id_45,35.63541504269079
id_46,24.504503334275302
id_47,10.542888856439399
id_48,24.3657885260413
id_49,32.64030160025639
id_50,20.109862150775385
id_51,8.8862669618389
id_52,21.728357822434695
id_53,53.08943775494791
id_54,15.7647377907668
id_55,35.7231781780593
id_56,32.54423806803689
id_57,22.47183913496099
id_58,58.08410725375839
id_59,22.036895198673903
id_60,15.060095033015996
id_61,42.80273046568808
id_62,12.734098253455898
id_63,49.919701619526705
id_64,14.577356844183903
id_65,16.1910883084135
id_66,14.235451569890907
id_67,-0.4962698201971
id_68,43.17859688131939
id_69,30.494956264839196
id_70,20.594994808697905
id_71,40.316990358539094
id_72,59.79797745315479
id_73,5.0603500018882
id_74,17.1909572551012
id_75,5.197359789547101
id_76,39.2911986756167
id_77,14.548896833996704
id_78,22.8105274780043
id_79,22.084838802569593
id_80,24.592557283368695
id_81,37.2920462348726
id_82,22.067714667995606
id_83,91.8023336476605
id_84,35.903427771986784
id_85,26.620862754512302
id_86,22.1829213403972
id_87,32.2007805710658
id_88,23.865223369921697
id_89,21.966077080724904
id_90,29.4955679614261
id_91,40.75189735192581
id_92,4.340025537775298
id_93,38.08222996065929
id_94,46.2429013053542
id_95,16.007215395397296
id_96,32.994422285408696
id_97,12.431636549054902
id_98,24.456106403214296
id_99,3.9712088972951984
id_100,19.0889728863371
id_101,27.98072918345001
id_102,13.918386658930997
id_103,16.0773037373278
id_104,23.3649314112878
id_105,39.51420285690739
id_106,30.001844155637993
id_107,7.534994824461498
id_108,7.4326500731443055
id_109,78.56218589045507
id_110,46.69923798186699
id_111,15.687653847434598
id_112,27.497760709421602
id_113,15.271945800347998
id_114,13.763592036817597
id_115,25.2299168293116
id_116,25.4803885413534
id_117,10.324085332109298
id_118,18.596186570272707
id_119,19.246555567022998
id_120,80.9962421097977
id_121,25.156235376044496
id_122,35.56221084792009
id_123,24.4576143095419
id_124,7.896611588552406
id_125,40.2887060844558
id_126,9.693328187983198
id_127,20.9433257473928
id_128,28.94718019140269
id_129,62.6768850364724
id_130,21.831374177976
id_131,23.2678246591651
id_132,58.7738479949319
id_133,14.9600369189256
id_134,14.345387239108497
id_135,2.255095814085398
id_136,12.002642467087398
id_137,58.400350556683996
id_138,18.968872535402998
id_139,5.927356817655899
id_140,27.904218121561403
id_141,25.533495156239596
id_142,43.9416364861663
id_143,29.772057490213598
id_144,17.9487700689739
