id,value
id_0,6.050961186006848
id_1,17.428640219119004
id_2,23.957626326715435
id_3,7.627635445947023
id_4,26.814626942541754
id_5,21.854354408434105
id_6,23.84077188778614
id_7,30.08916226323745
id_8,17.293940583787766
id_9,58.298579748631916
id_10,12.205663093577515
id_11,9.69385195444999
id_12,62.70864977812317
id_13,52.38030781865202
id_14,22.1055950556374
id_15,11.812174686820793
id_16,32.21757505509335
id_17,66.91987053742915
id_18,0.11032801025952077
id_19,17.005658858261434
id_20,41.44089425023761
id_21,71.02449361344853
id_22,8.823818194144481
id_23,18.50769977696076
id_24,14.039507546658262
id_25,37.95571940656425
id_26,14.606811823553702
id_27,72.22582627027074
id_28,6.980851085814038
id_29,55.60716274503441
id_30,23.670207712103576
id_31,8.348537316410875
id_32,3.3111239017983243
id_33,19.536521853310916
id_34,28.67786762353819
id_35,37.08299585088251
id_36,42.616357792075334
id_37,30.25195782969161
id_38,42.40035473657219
id_39,35.49355270249347
id_40,7.614168960631359
id_41,40.60786466600483
id_42,31.112492022591248
id_43,50.512292409209174
id_44,16.480447552843323
id_45,35.86861000806944
id_46,24.377585957630473
id_47,9.773477280153237
id_48,25.518653013941208
id_49,32.86911739256219
id_50,18.804648834080716
id_51,8.641198410167945
id_52,22.111742579430192
id_53,52.62686473725308
id_54,15.677856094526456
id_55,36.014162854504576
id_56,32.720937014607735
id_57,21.38918970499365
id_58,57.499186964443645
id_59,22.567034104015875
id_60,14.686085658565746
id_61,43.12699430706292
id_62,12.709485420347672
id_63,49.830629730910594
id_64,14.236075582974134
id_65,16.068344585674126
id_66,14.586013926007865
id_67,-0.7463006185885881
id_68,43.53490372943036
id_69,29.804246229198096
id_70,20.45276026177696
id_71,41.045677068820254
id_72,59.863428321001294
id_73,5.169870487269
id_74,16.947442566549277
id_75,4.1402701830902435
id_76,39.47924137665091
id_77,14.200255918871001
id_78,22.67622681913351
id_79,21.390524444434696
id_80,24.218981065023108
id_81,36.30626419285888
id_82,21.89954015863868
id_83,92.3830552199193
id_84,36.31286232820966
id_85,27.42311960095296
id_86,21.7369870967712
id_87,33.28820505149731
id_88,23.41592750229824
id_89,21.116212932392212
id_90,29.502319280618885
id_91,41.01877666718845
id_92,4.726619194747956
id_93,38.92937486533423
id_94,46.42009627967102
id_95,16.257365212821092
id_96,32.06131820002989
