id,value
id_0,15.73645191021988
id_1,21.219303042750834
id_2,27.06422068790576
id_3,72.27373690738398
id_4,46.87857075175249
id_5,19.05807665369602
id_6,5.409902496740557
id_7,13.119375614516327
id_8,26.673194183970473
id_9,33.569084501435285
id_10,45.265307929150126
id_11,27.375960161429106
id_12,50.83867853678054
id_13,43.09150260123397
id_14,11.496885398648502
id_15,30.068596268703494
id_16,12.77916491224557
id_17,60.0325663426382
id_18,18.40758352723941
id_19,26.279998848697126
id_20,9.845099423580255
id_21,2.187928349224337
id_22,49.942167742867376
id_23,52.02317083419398
id_24,60.57457132995674
id_25,18.94013581960821
id_26,25.50514982337487
id_27,22.226303093477796
id_28,30.788843358602634
id_29,31.224196722072314
id_30,55.26439049120383
id_31,57.79438346361228
id_32,26.937035647544093
id_33,1.6415014728650035
id_34,24.938072846204257
id_35,20.63621554011029
id_36,35.2917729414578
id_37,45.1822548752862
id_38,61.76523330052699
id_39,-8.210496582802925
id_40,5.783486408364994
id_41,-1.2606758049072146
id_42,15.902714904693838
id_43,16.039336511073998
id_44,13.89491602049963
id_45,44.39154652228283
id_46,21.071482994897345
id_47,12.477394803683987
id_48,86.99456079899186
id_49,81.97651132451728
id_50,25.49510182079242
id_51,11.78673911507708
id_52,55.34028918764278
id_53,52.24436803461066
id_54,31.72981507777282
id_55,44.00550523258953
id_56,14.118395569193854
id_57,24.96840149654616
id_58,12.372597122225665
id_59,66.25454679392652
id_60,42.60288416791093
id_61,36.46686834146123
id_62,29.54482077258607
id_63,41.66894020823526
id_64,33.70257226283141
id_65,35.2917729414578
id_66,33.663177450724746
id_67,38.488557474175536
id_68,20.592828979248793
id_69,46.152008817980246
id_70,46.67463336608492
id_71,35.31809834900927
id_72,13.715296899734973
id_73,1.611656723303042
id_74,39.30155178767738
id_75,10.230977279779076
id_76,43.21691552459805
id_77,31.09349756316235
id_78,42.72375022902884
id_79,16.066232212093848
id_80,16.039336511073998
id_81,26.633816788957926
id_82,15.216535841939631
id_83,13.451299213888236
id_84,6.141650310216075
id_85,9.375697426866214
id_86,23.540446200605196
id_87,21.51691644889878
id_88,19.917120598783708
id_89,34.09277217190421
id_90,38.98838459051467
id_91,12.42474244120099
id_92,8.600196853892719
id_93,77.09105584812599
id_94,63.87733143382968
id_95,39.27032921632101
id_96,46.370476989789346
id_97,3.290196665805051
id_98,14.908905682276956
id_99,47.45553184136896
id_100,12.02111056599005
id_101,18.972438990263512
id_102,26.9439834383722
id_103,23.888511161870348
id_104,35.88390658051311
id_105,68.5665472168049
id_106,2.106919897410802
id_107,20.788049701099986
id_108,15.297101651183493
id_109,64.8930508684025
id_110,24.838448946874564
