id,value
id_0,6.779339082969493
id_1,18.248900927967576
id_2,23.944874091259052
id_3,7.731479639838659
id_4,27.142087460831522
id_5,22.16842436624876
id_6,23.567779027660148
id_7,30.610444955407363
id_8,16.881288366124917
id_9,59.07807088870872
id_10,11.83659351668646
id_11,9.497577847475444
id_12,63.094431843216924
id_13,52.99481535829561
id_14,21.891898214948547
id_15,12.192778931811953
id_16,32.2901146823438
id_17,67.00340662455753
id_18,-0.2845806817801
id_19,17.254380358018636
id_20,42.01772669329597
id_21,72.2259032077529
id_22,9.354130311474414
id_23,18.02072740139772
id_24,14.518271859099244
id_25,38.29302571017135
id_26,15.198727615358866
id_27,61.727346256100574
id_28,7.143534059167962
id_29,55.47972459276325
id_30,25.258635962113576
id_31,9.043995922034663
id_32,2.6011749971983744
id_33,19.256501580257865
id_34,27.72706397413071
id_35,37.39576709133601
id_36,43.26290703370309
id_37,29.3461670426009
id_38,41.920870162465135
id_39,35.57365158642885
id_40,7.893390863314156
id_41,40.83479363718291
id_42,30.91932438878073
id_43,51.10819064462011
id_44,17.123408370001574
id_45,35.57483609097591
id_46,24.80332920695682
id_47,10.013540106246037
id_48,26.500123295085206
id_49,32.331577030748065
id_50,20.179441755090284
id_51,8.029969183980652
id_52,20.93750739746113
id_53,52.599372551451836
id_54,15.884851972441297
id_55,36.40973497128127
id_56,33.40647628975762
id_57,20.734400309727935
id_58,57.747929664860905
id_59,22.769715839213866
id_60,14.55579356673131
id_61,42.21536160984445
id_62,12.99326287728362
id_63,48.616224417162414
id_64,14.1912936931927
id_65,15.245334842857737
id_66,14.551624581094597
id_67,-1.1892328472817857
id_68,43.98743731112668
id_69,29.03150090362116
id_70,20.31314102588963
id_71,41.600714584409715
id_72,59.85185693042726
id_73,5.698394655846471
id_74,16.588280859517216
id_75,3.382370828219944
id_76,40.213697718332
id_77,14.46009079978198
id_78,21.77289854569669
id_79,21.161621175842694
id_80,23.84171462729404
id_81,36.38361411821491
id_82,21.78113943033306
id_83,92.25337137344668
id_84,37.15277938692046
id_85,27.661091920319603
id_86,22.111592321555037
id_87,33.80190419015821
id_88,23.427814941485835
id_89,20.03374717588181
id_90,29.002062618678977
id_91,41.350251462770615
id_92,4.615492257186497
id_93,38.72601688662911
id_94,45.85522587203387
id_95,16.45685416645679
id_96,31.45783538265855
id_97,12.963901277850063
id_98,23.426701194960877
id_99,4.721606935044398
id_100,18.501803111322317
id_101,26.423078583462996
id_102,14.188316491567369
id_103,16.186279108922296
id_104,24.038528628317525
id_105,39.834994867069796
id_106,30.870385372616756
id_107,6.507612585315273
id_108,6.4353164034516475
id_109,78.40884808714412
id_110,47.66886918169071
id_111,17.160264526133908
id_112,27.62196462908263
id_113,15.08643120791696
id_114,13.589054093407357
id_115,25.031192076816303
id_116,26.494680593475888
id_117,10.43322514777666
id_118,18.964130184070715
id_119,19.701873454582348
id_120,80.49434922210725
id_121,25.16588795265107
id_122,37.13403925658119
id_123,25.562394169947
id_124,7.52898023852568
id_125,39.019668415694184
id_126,9.326143148166812
id_127,22.06963724395634
id_128,29.413891577692688
id_129,62.5673142254756
id_130,21.761475408090508
id_131,23.929968734533393
id_132,58.9134138991125
id_133,15.359991892265008
id_134,14.324266239470091
id_135,2.5806516311227963
id_136,12.549830079402465
id_137,58.676194594546175
id_138,20.13068001787156
id_139,5.314928132886845
id_140,29.542188031123484
id_141,25.386263334542736
id_142,44.84462055362465
id_143,30.617967947937906
id_144,18.259494729352014
id_145,26.294042870960343
id_146,12.229176811914517
id_147,51.733033848313426
id_148,22.98217719870934
id_149,38.60343518370759
id_150,10.036043723514608
id_151,8.395459484296284
id_152,23.589873958807374
id_153,6.485239256818746
id_154,15.426610283258675
id_155,40.72843442784337
id_156,7.755364865813899
id_157,36.17395722435117
id_158,11.265075723796402
id_159,19.113033852761053
id_160,41.75107187410582
id_161,19.158916666960376
id_162,13.084898823087574
id_163,8.544067780936404
id_164,52.31150351274336
id_165,31.106912040174098
id_166,-0.33519348325063536
id_167,16.177645286112526
id_168,63.523687840694805
id_169,14.128083091917023
id_170,63.28015276028546
