id,value
id_0,5.749033860904674
id_1,17.376369239958724
id_2,23.91504432044523
id_3,7.806017139813929
id_4,27.29612096902782
id_5,21.931195215770334
id_6,23.632487784763153
id_7,30.400487475252977
id_8,17.003889404333034
id_9,58.16315734122768
id_10,12.783956983133487
id_11,10.084177232753746
id_12,61.8654169432852
id_13,52.36757870162392
id_14,22.05833948644779
id_15,11.848677677713612
id_16,31.70920961128918
id_17,68.04298657429177
id_18,0.14658114339168474
id_19,16.994956488751292
id_20,41.91545493279806
id_21,71.04748529337081
id_22,9.526066641955365
id_23,18.426076082104373
id_24,14.471766176586927
id_25,38.59792031743813
id_26,14.688262486229618
id_27,72.41662877268378
id_28,7.274052320357715
id_29,55.39537555789146
id_30,24.115027047666562
id_31,8.772924952214593
id_32,3.0242011826795907
id_33,19.85921948378955
id_34,28.95338908969517
id_35,37.15971986787583
id_36,42.82043208392471
id_37,30.144184271339014
id_38,42.79374317404896
id_39,35.49743202556024
id_40,7.4769042518014
id_41,40.22691397684125
id_42,31.506230426256383
id_43,50.406841715007296
id_44,16.136099185401672
id_45,35.73367517005398
id_46,24.638249392072083
id_47,10.511199495904286
id_48,25.099433213576088
id_49,32.678347791384454
id_50,20.514757928482016
id_51,8.668653361758757
id_52,21.47762849229805
id_53,52.8987379375124
id_54,15.698149795357716
id_55,35.999177180121016
id_56,32.73674890817987
id_57,22.159390912278752
id_58,57.86281824046238
id_59,22.06386650856432
id_60,14.677409320591375
id_61,42.54734547288633
id_62,12.793749273325098
id_63,49.47438571585255
id_64,14.364060907382381
id_65,15.947641325112093
id_66,14.649953755622397
id_67,-0.657141288650103
id_68,43.34367844020375
id_69,30.494150546335266
id_70,20.74757857390316
id_71,40.45050932841601
id_72,59.676222627284425
id_73,5.315217305188136
id_74,16.94386453881981
id_75,4.939753092236033
id_76,38.954832017374216
id_77,14.349561418422406
id_78,23.072383233144993
id_79,21.75709635753069
id_80,24.112931934268783
id_81,36.96842755571501
id_82,21.715594891982835
