id,value
id_0,6.4550038234740965
id_1,17.939695998693313
id_2,26.162439566262265
id_3,6.194252696599831
id_4,30.100439696697592
id_5,23.025864516069024
id_6,20.255241911719903
id_7,30.05403293571929
id_8,18.64986585706831
id_9,57.74892573308809
id_10,15.113714736232593
id_11,12.217609405825822
id_12,62.67996631692703
id_13,54.39493004375995
id_14,21.540435190097682
id_15,10.854449308838973
id_16,29.971783827114905
id_17,68.73217795664283
id_18,2.9797264491198767
id_19,16.380399331226148
id_20,41.72701159232329
id_21,70.39108836715666
id_22,7.449739327711606
id_23,18.63205104671377
id_24,11.72646881893843
id_25,40.59049010962947
id_26,14.05707429941272
id_27,74.50990995921829
id_28,8.354923923058704
id_29,54.84152343621401
id_30,20.163619824632587
id_31,8.463541223476254
id_32,3.259349835765964
id_33,24.400895016237286
id_34,30.31242859489061
id_35,35.54946918789537
id_36,41.46722565370459
id_37,30.77460695211989
id_38,39.95855339960017
id_39,38.2369406412584
id_40,5.948156788955678
id_41,35.17776560827145
id_42,36.07603897272642
id_43,51.89802524350568
id_44,12.201356062527804
id_45,38.652846504117385
id_46,23.327056656890633
id_47,10.729561734953734
id_48,24.86095805247389
id_49,29.189725693221302
id_50,22.843621356066024
id_51,5.17792830482618
id_52,27.970275130931874
id_53,54.70790138645533
id_54,15.523771582026027
id_55,32.42579377827169
id_56,30.14396469374406
id_57,22.640253410353488
id_58,63.82664829449342
id_59,20.66883469592784
id_60,18.723683193876976
id_61,40.975078754793884
id_62,16.20849831744631
id_63,54.070843514128754
id_64,15.926123297886704
id_65,17.45069408683635
id_66,11.874370355337465
id_67,3.064965491675295
id_68,47.12976586999681
id_69,31.953719287115636
id_70,21.06908483319884
id_71,35.91527495102705
id_72,62.25373793516256
id_73,5.100697017044159
id_74,15.703755870942555
id_75,6.806377897547975
id_76,40.23021221832246
id_77,15.918231829994689
id_78,27.162823566234486
id_79,20.551357823175113
id_80,21.179689393490758
id_81,33.832796826053
id_82,21.548538549038923
id_83,84.75013694324998
id_84,35.386820835597234
id_85,31.49559046530761
id_86,24.15775168251025
id_87,30.819187213591295
id_88,22.32629937122579
id_89,21.36853949090688
id_90,29.018640961837864
id_91,38.237118202040904
id_92,4.88907690056454
id_93,37.166241539258316
id_94,51.70089924392612
id_95,14.711541709108538
id_96,33.230465723740934
id_97,12.290839444037315
id_98,30.527916928536943
id_99,4.23501110127587
id_100,17.74779339430767
id_101,24.551974811552626
id_102,14.602185973315914
id_103,15.552933523988544
id_104,20.175457937296787
id_105,40.711089664187526
id_106,27.756680030687466
id_107,9.663638607292006
id_108,14.859030688748128
id_109,74.11279837567972
id_110,47.49140026931143
id_111,12.200129113172904
id_112,30.441696288635605
id_113,13.640575757831883
id_114,16.915338979744728
id_115,23.89699963184369
id_116,24.497928470791567
id_117,6.42834708468026
id_118,17.312188809152698
id_119,18.702511484241498
id_120,71.81217005671256
id_121,21.776116413663605
id_122,35.275037243163915
id_123,25.021404000499224
id_124,10.077100014795933
id_125,45.57047319060893
id_126,12.005528699033992
id_127,17.962303683233895
id_128,29.19192068510379
id_129,58.7905890862249
id_130,22.407409554598452
id_131,23.236916880718415
id_132,57.38451429001506
id_133,16.219017341607252
id_134,14.088731981119354
id_135,5.892771264002345
id_136,12.129274023065387
id_137,55.45843699796069
id_138,13.866641067452836
id_139,9.259760178862306
id_140,27.90350522486679
