id,value
id_0,5.246913422216753
id_1,17.055572353703962
id_2,24.077395893360418
id_3,7.815354759430841
id_4,26.90114089704678
id_5,21.592253694651472
id_6,23.66679811293994
id_7,30.47914913891247
id_8,17.04325832151279
id_9,57.62714299877903
id_10,13.0184322515147
id_11,10.226397617131417
id_12,61.648422008487564
id_13,52.2614547381319
id_14,22.064380295191608
id_15,11.57336613624522
id_16,31.62474567019101
id_17,67.90895711306909
id_18,-0.07794336162907145
id_19,16.937594654408336
id_20,42.03005433340488
id_21,71.09571819775887
id_22,9.183875292510034
id_23,18.508560196977268
id_24,14.292185867300496
id_25,38.21344726253508
id_26,14.582636315831952
id_27,72.96235787319878
id_28,7.197837379845782
id_29,55.35822856659124
id_30,23.302564754859354
id_31,8.832853929439377
id_32,3.023478073931868
id_33,20.131416942717575
id_34,29.578620058639476
id_35,36.99644494708195
id_36,43.00702769176769
id_37,30.56183844205925
id_38,42.76118740850247
id_39,35.60866900484477
id_40,7.43652690658038
id_41,40.30763381635669
id_42,31.438734810357865
id_43,50.05155981407591
id_44,16.10929300166579
id_45,35.63541503040809
id_46,24.50450332604097
id_47,10.54288885556754
id_48,24.365788519018267
id_49,32.64030159754937
id_50,20.109862133456225
id_51,8.88626697025112
id_52,21.7283577911273
id_53,53.08943773564109
id_54,15.764737795787685
id_55,35.72317816490704
id_56,32.54423805945534
id_57,22.471839128925296
id_58,58.08410723024328
id_59,22.036895203757734
id_60,15.060095018997783
id_61,42.80273045693597
id_62,12.734098258436887
id_63,49.919701592519566
id_64,14.577356837336565
id_65,16.191088298463615
id_66,14.235451550033634
id_67,-0.4962698169606753
id_68,43.1785968587599
id_69,30.494956254942693
id_70,20.594994819058012
id_71,40.31699036293653
id_72,59.79797743370271
id_73,5.060350001371991
id_74,17.190957258834317
id_75,5.197359779195092
id_76,39.291198671180844
id_77,14.548896824295412
id_78,22.810527451562788
id_79,22.084838792645076
id_80,24.592557280988622
id_81,37.292046229846875
id_82,22.06771465146876
id_83,91.802333637067
id_84,35.90342777669919
id_85,26.620862746486374
id_86,22.18292132776108
id_87,32.20078056574332
id_88,23.86522336953499
id_89,21.966077080939208
id_90,29.495567952522226
id_91,40.75189735409853
id_92,4.340025534620056
id_93,38.082229955633345
id_94,46.24290130790671
id_95,16.00721539703608
id_96,32.99442228048703
id_97,12.43163655050615
id_98,24.45610639731261
id_99,3.971208901923226
id_100,19.088972887182248
id_101,27.98072914885441
id_102,13.918386659285671
id_103,16.07730373382742
id_104,23.36493140544844
id_105,39.514202861590626
id_106,30.001844160263538
id_107,7.534994818426764
id_108,7.432650060805338
id_109,78.56218587853805
id_110,46.699237976925446
id_111,15.687653844753466
id_112,27.497760698904944
id_113,15.271945791059494
id_114,13.763592041102038
