id,value
id_0,5.474260898388228
id_1,17.033320885292515
id_2,23.443691837168632
id_3,7.6557690151094135
id_4,27.70600769275474
id_5,21.95654389787833
id_6,23.58515342082138
id_7,30.19816804727345
id_8,16.925994413713628
id_9,58.09618033239079
id_10,12.971067016881701
id_11,10.35145744863322
id_12,61.43374152040202
id_13,52.08562252788738
id_14,22.144634822396288
id_15,11.989152436172347
id_16,31.37400757184209
id_17,68.88750107222431
id_18,0.8511770692785969
id_19,16.992931139101042
id_20,41.74298906750721
id_21,70.26283920374088
id_22,9.95517389027095
id_23,18.750928550378102
id_24,14.492351153489437
id_25,39.70341882239252
id_26,14.84312553021985
id_27,74.97190027112356
id_28,7.3989382056031765
id_29,55.53170605252022
id_30,23.956658502519506
id_31,8.6810118107552
id_32,3.3778021773269593
id_33,19.601672776036974
id_34,28.92869767289632
id_35,37.24960661978318
id_36,42.44108677491299
id_37,30.336033263668558
id_38,42.92815020195303
id_39,35.37526658483972
id_40,7.4278265377281585
id_41,39.735225057753226
id_42,31.8327728296256
id_43,50.37473693517819
id_44,15.449597519774859
id_45,36.04616178781957
id_46,24.749903284988928
id_47,10.848950905013417
id_48,24.770298019063322
id_49,33.157204077573866
id_50,20.914774953495023
id_51,8.765285415980035
id_52,21.31598960954161
id_53,52.793696831665244
id_54,15.310330383601489
id_55,35.89474541271245
id_56,32.73671621502636
id_57,22.668903283550595
id_58,57.60417346540687
id_59,21.676564033234758
id_60,14.030279551189988
id_61,42.807901575118365
id_62,12.83100691290643
id_63,49.796440250008914
id_64,14.087596365806975
id_65,16.18544500112966
id_66,15.093308634279229
id_67,-0.4232681659500206
id_68,42.970536486134066
id_69,31.30969937389713
id_70,21.55276196125459
id_71,40.1028153150736
id_72,59.229749622012974
id_73,5.382694401030445
id_74,16.958445660228648
id_75,5.5769884774325345
id_76,37.490836938533235
id_77,14.044889237779635
id_78,24.178934161482022
id_79,21.64209357740202
id_80,23.638998319528174
id_81,36.692357408041644
id_82,20.97871161124456
id_83,91.95332510570744
id_84,35.454253284709836
id_85,26.94118905810896
id_86,21.90994454435158
id_87,32.29046620537011
id_88,24.329291437592705
id_89,21.66173630077581
id_90,29.50776302353046
id_91,41.07201473650869
id_92,4.30132483269967
id_93,37.742072978682586
id_94,45.73304011241612
id_95,16.01813024666337
id_96,32.59382453160222
id_97,12.588225521595852
id_98,24.84145570771234
id_99,3.881296699168443
id_100,18.49018617682738
id_101,28.16732350963107
id_102,14.042128581128939
id_103,15.682285532521735
id_104,23.29015185315055
id_105,39.087426742183354
id_106,30.410291214164513
id_107,7.898269452921905
id_108,7.5293590617460655
id_109,78.76369800988697
id_110,46.713240710170396
id_111,15.622672368725425
id_112,27.348213945764034
id_113,15.181104979466816
id_114,14.285137435906329
id_115,25.119571892197875
id_116,25.357535202858447
id_117,9.292780412922959
id_118,18.479740265912568
id_119,19.183041762398396
id_120,79.90730933414517
id_121,24.085567532976903
id_122,35.73801437074286
id_123,24.676904650735583
id_124,7.6970276361642505
id_125,39.94199117985954
id_126,9.526706449022123
id_127,21.629635082714536
id_128,29.325360444857303
id_129,62.46477356676428
id_130,22.610196308671224
id_131,23.612262811950902
id_132,59.23126095855301
id_133,15.421275460638292
id_134,14.033074795169803
id_135,2.4028679097343613
id_136,12.358749607530283
id_137,58.61026597490502
id_138,17.719501054348815
id_139,6.187517662260831
id_140,26.86106254306439
id_141,25.54069079292353
id_142,43.889473547535445
id_143,30.477079533940522
id_144,18.020759058544613
id_145,26.73432820227249
id_146,10.735188035099794
id_147,51.0538529236038
id_148,22.565972073000815
id_149,39.766785813672385
id_150,9.537976750308182
id_151,8.102076603784878
id_152,24.68823659323014
